	pbanka_id	GCKO2_RGR	GCKO2_sd	GCKO2_var	GCKO2_diff_max	GCKO2_diff_min	GCKO2_pheno	GCKO2_relative_filter	GCKO2_feed	g145480_RGR	g145480_sd	g145480_var	g145480_diff_max	g145480_diff_min	g145480_pheno	g145480_relative_filter	g145480_feed	pool	Gene IDs	gene_product	gene_symbol
80	PBANKA_1349700	-2.177008935	0.08337462	0.006951327	-2.010259694	-2.343758176	Reduced	Not applied	Mf1 and Mf2	-6.114241049	0.234702158	0.055085103	-5.644836732	-6.583645366	Reduced	Not applied	Mf1 and Mf2	pool2	PBANKA_1349700_pool2	"conserved Plasmodium protein, unknown function"	NA
81	PBANKA_0902600	0.633101938	0.344529446	0.118700539	1.322160829	-0.055956954	Not Reduced	Not applied	Mf1 and Mf2	-6.040323858	0.239851331	0.057528661	-5.560621196	-6.52002652	Reduced	Not applied	Mf1 and Mf2	pool4	PBANKA_0902600_pool4	leucine-rich repeat protein	LRR10
82	PBANKA_1324000	-4.536635836	0.873500397	0.763002944	-2.789635042	-6.28363663	Reduced	Not applied	Mf1 and Mf2	-6.026581615	0.166989231	0.027885403	-5.692603153	-6.360560077	Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_1324000_pool6	"60S ribosomal protein L29, putative"	RPL29
83	PBANKA_1233400	-3.576104858	0.237375996	0.056347364	-3.101352866	-4.05085685	Reduced	Not applied	Mf1 and Mf2	-5.975877166	1.386579557	1.922602868	-3.202718052	-8.74903628	Reduced	Not applied	Mf1 and Mf2	pool4	PBANKA_1233400_pool4	"WD repeat-containing protein 26, putative"	WDR26
84	PBANKA_0409100	-6.290152974	1.292713641	1.671108558	-3.704725692	-8.875580257	Reduced	Not applied	Mf1 and Mf2	-5.913427746	0.284246416	0.080796025	-5.344934915	-6.481920577	No Power	applied	Both feed noisy	pool6	PBANKA_0409100_pool6	"pre-mRNA splicing factor, putative"	NA
85	PBANKA_0204200	0.051064496	0.298171982	0.088906531	0.64740846	-0.545279468	Not Reduced	Not applied	Mf1 and Mf2	-5.908863289	0.335485902	0.11255079	-5.237891485	-6.579835092	Reduced	Not applied	Mf1 and Mf2	pool1	PBANKA_0204200_pool1	"tubulin-specific chaperone a, putative"	NA
86	PBANKA_0716500	-0.413898587	0.13806616	0.019062265	-0.137766266	-0.690030907	Not Reduced	Not applied	Mf1 and Mf2	-5.888625356	0.822472222	0.676460556	-4.243680912	-7.5335698	Reduced	Not applied	Mf1 and Mf2	pool2	PBANKA_0716500_pool2	"RNA-binding protein, putative"	NA
87	PBANKA_0210600	-1.027947715	0.32957736	0.108621236	-0.368792996	-1.687102435	No Power	applied	Both feed noisy	-5.865955796	0.397177586	0.157750034	-5.071600625	-6.660310968	Reduced	Not applied	Mf1	pool6	PBANKA_0210600_pool6	"ubiquitin carboxyl-terminal hydrolase, putative"	NA
88	PBANKA_1316700	-10.26849491	0.363611109	0.132213039	-9.541272694	-10.99571713	Reduced	Not applied	Mf1 and Mf2	-5.851176726	0.769006782	0.591371431	-4.313163161	-7.38919029	Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_1316700_pool6	"conserved Plasmodium protein, unknown function"	NA
89	PBANKA_0517700	-2.855185289	0.711668893	0.506472614	-1.431847502	-4.278523075	Reduced	Not applied	Mf1 and Mf2	-5.828823021	0.759842308	0.577360332	-4.309138405	-7.348507636	Reduced	Not applied	Mf1 and Mf2	pool4	PBANKA_0517700_pool4	"ubiquitin-conjugating enzyme E2, putative"	NA
90	PBANKA_0827500	-1.610966967	0.270058626	0.072931661	-1.070849715	-2.151084219	No Power	Not applied	Mf1 and Mf2	-5.804193592	0.232936209	0.054259278	-5.338321173	-6.27006601	Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_0827500_pool6	"glutamine-dependent NAD(+) synthetase, putative"	NADSYN
91	PBANKA_1336900	0.306401898	0.151898134	0.023073043	0.610198165	0.00260563	Not Reduced	Not applied	Mf1 and Mf2	-5.566201938	0.936324227	0.876703058	-3.693553484	-7.438850393	Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_1336900_pool3	"conserved Plasmodium protein, unknown function"	NA
92	PBANKA_1217700	-9.033394926	0.728278062	0.530388936	-7.576838801	-10.48995105	Reduced	"Not applied,Not applied"	"Mf1 and Mf2,Mf1 and Mf2"	-5.305929195	0.16712943	0.027932246	-4.971670335	-5.640188054	Reduced	"Not applied,Not applied"	"Mf1 and Mf2,Mf1 and Mf2"	"pilot,pool2"	"PBANKA_1217700_pilot,pool2"	ATP-dependent RNA helicase DDX6	DOZI
93	PBANKA_0516300	-10.42483335	0.543762541	0.295677701	-9.337308267	-11.51235843	Reduced	Not applied	Mf1 and Mf2	-5.212294649	0.177200534	0.031400029	-4.857893582	-5.566695716	Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_0516300_pool6	"DER1-like protein, putative"	NA
94	PBANKA_1108800	-1.202674422	0.520493355	0.270913332	-0.161687713	-2.243661131	No Power	Not applied	Mf1	-5.174823984	3.199104771	10.23427133	1.223385557	-11.57303352	No Power	Not applied	Mf1 and Mf2	pool3	PBANKA_1108800_pool3	leucine-rich repeat protein	LRR2
95	PBANKA_0834600	-0.202366436	0.157763498	0.024889321	0.113160559	-0.517893431	Not Reduced	Not applied	Mf1 and Mf2	-5.10460416	1.736638807	3.015914345	-1.631326546	-8.577881773	Reduced	Not applied	Mf1 and Mf2	pool1	PBANKA_0834600_pool1	"tubulin delta chain, putative"	NA
96	PBANKA_0832500	-0.334558625	0.385025179	0.148244389	0.435491733	-1.104608984	Not Reduced	Not applied	Mf1	-4.970667644	0.345165501	0.119139223	-4.280336641	-5.660998647	Reduced	Not applied	Mf2	pool4	PBANKA_0832500_pool4	"PIH1 domain-containing protein, putative"	NA
97	PBANKA_0806000	-0.438136698	0.908279059	0.82497085	1.378421421	-2.254694816	No Power	applied	Both feed noisy	-4.965458303	0.578922921	0.335151749	-3.80761246	-6.123304146	Reduced	Not applied	Mf1 and Mf2	pool4	PBANKA_0806000_pool4	"ubiquitin-conjugating enzyme E2, putative"	NA
98	PBANKA_1205300	1.558608586	0.413750995	0.171189886	2.386110575	0.731106597	Not Reduced	Not applied	Mf1	-4.891461084	1.584296256	2.509994628	-1.722868571	-8.060053596	Reduced	Not applied	Mf1 and Mf2	pool4	PBANKA_1205300_pool4	"roadblock/LC7 domain-containing protein, putative"	NA
99	PBANKA_0512800	-7.329222099	1.518087353	2.304589211	-4.293047393	-10.3653968	Reduced	Not applied	Mf1 and Mf2	-4.815031951	1.498576235	2.245730733	-1.81787948	-7.812184421	Reduced	Not applied	Mf1 and Mf2	pilot	PBANKA_0512800_pilot	merozoite TRAP-like protein	MTRAP
100	PBANKA_0310000	0.751611044	0.34416416	0.118448969	1.439939364	0.063282724	Not Reduced	Not applied	Mf2	-4.605803135	0.302234333	0.091345592	-4.00133447	-5.2102718	Reduced	Not applied	Mf1 and Mf2	pool4	PBANKA_0310000_pool4	"protein SIS1, putative"	SIS1
101	PBANKA_1224100	-1.013112762	0.118835184	0.014121801	-0.775442393	-1.25078313	No Power	Not applied	Mf1 and Mf2	-4.565057695	0.273768284	0.074949073	-4.017521127	-5.112594262	Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_1224100_pool6	"kinesin-like protein, putative"	NA
102	PBANKA_1362100	-2.53981149	0.070536177	0.004975352	-2.398739136	-2.680883845	Reduced	Not applied	Mf1 and Mf2	-4.494255846	0.75864376	0.575540355	-2.976968325	-6.011543366	Reduced	Not applied	Mf1 and Mf2	pool2	PBANKA_1362100_pool2	"tyrosine kinase-like protein, putative"	TKL3
103	PBANKA_1331800	-11.40627608	0.440888021	0.194382247	-10.52450004	-12.28805212	Reduced	Not applied	Mf1 and Mf2	-4.474879796	0.676191637	0.45723513	-3.122496522	-5.827263069	Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_1331800_pool6	"derlin-1, putative"	DER1-1
104	PBANKA_0933800	-2.070994894	0.140624012	0.019775113	-1.789746871	-2.352242917	Reduced	Not applied	Mf1 and Mf2	-4.407792267	0.963306976	0.927960331	-2.481178314	-6.33440622	Reduced	Not applied	Mf1 and Mf2	pool2	PBANKA_0933800_pool2	"conserved Plasmodium protein, unknown function"	NA
105	PBANKA_0303700	-0.329358142	0.220970051	0.048827763	0.11258196	-0.771298244	No Power	applied	Both feed noisy	-4.387039181	0.280138314	0.078477475	-3.826762552	-4.94731581	Reduced	Not applied	Mf1	pool2	PBANKA_0303700_pool2	"DNA repair protein RAD2, putative"	RAD2
106	PBANKA_0938900	-2.136381588	0.393618359	0.154935413	-1.34914487	-2.923618306	Reduced	Not applied	Mf1 and Mf2	-4.261855456	0.232009082	0.053828214	-3.797837291	-4.725873621	Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_0938900_pool6	"IWS1-like protein, putative"	NA
107	PBANKA_0712300	-6.615636859	0.191298851	0.03659525	-6.233039157	-6.998234561	Reduced	Not applied	Mf1 and Mf2	-4.243249406	0.165432891	0.027368041	-3.912383623	-4.574115188	Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_0712300_pool6	"zinc finger protein, putative"	NA
108	PBANKA_1135500	0.521994079	0.434964173	0.189193832	1.391922425	-0.347934267	Not Reduced	Not applied	Mf1 and Mf2	-4.197931309	0.197565552	0.039032147	-3.802800206	-4.593062412	Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_1135500_pool3	"high mobility group protein B4, putative"	HMGB4
109	PBANKA_1464600	-7.115856212	0.349271836	0.121990816	-6.417312539	-7.814399885	Reduced	Not applied	Mf1 and Mf2	-4.191673702	0.14985954	0.022457882	-3.891954622	-4.491392782	Reduced	Not applied	Mf1 and Mf2	pool4	PBANKA_1464600_pool4	"conserved Plasmodium protein, unknown function"	NA
110	PBANKA_0829300	0.067280484	0.191407726	0.036636918	0.450095937	-0.315534969	No Power	applied	Both feed noisy	-4.164235438	0.391808024	0.153513528	-3.380619389	-4.947851487	Reduced	Not applied	Mf1	pool4	PBANKA_0829300_pool4	"conserved Plasmodium protein, unknown function"	NA
111	PBANKA_0309600	-7.278203101	1.077696839	1.161430477	-5.122809423	-9.433596779	Reduced	Not applied	Mf1 and Mf2	-4.036604811	0.123431848	0.015235421	-3.789741116	-4.283468507	Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_0309600_pool6	SRR1-like protein	NA
112	PBANKA_0507800	0.278065502	0.353636993	0.125059123	0.985339488	-0.429208483	No Power	applied	Both feed noisy	-3.993358295	0.307128228	0.094327749	-3.379101838	-4.607614752	Reduced	Not applied	Mf1	pool4	PBANKA_0507800_pool4	"conserved protein, unknown function"	NA
113	PBANKA_0831800	-1.128704652	0.456832702	0.208696117	-0.215039249	-2.042370055	No Power	Not applied	Mf1	-3.867180544	1.671263989	2.793123322	-0.524652565	-7.209708522	No Power	Not applied	Mf1 and Mf2	pool2	PBANKA_0831800_pool2	"elongation factor Tu, putative"	NA
114	PBANKA_0313600	-0.571099336	0.303950144	0.09238569	0.036800952	-1.178999625	No Power	Not applied	Mf1	-3.863144051	0.231536161	0.053608994	-3.400071729	-4.326216373	Reduced	Not applied	Mf1 and Mf2	pool1	PBANKA_0313600_pool1	"conserved Plasmodium protein, unknown function"	NA
115	PBANKA_0402300	-3.146741008	0.455308683	0.207305997	-2.236123641	-4.057358375	No Power	applied	Both feed noisy	-3.84510431	1.021358018	1.043172201	-1.802388274	-5.887820347	No Power	applied	Both feed noisy	pool6	PBANKA_0402300_pool6	"lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, putative"	BCKDH-E2
116	PBANKA_0940100	-1.187833801	0.356985464	0.127438621	-0.473862873	-1.901804728	No Power	Not applied	Mf1 and Mf2	-3.777001858	0.823613211	0.678338722	-2.129775435	-5.42422828	Reduced	Not applied	Mf1 and Mf2	pool2	PBANKA_0940100_pool2	"protein kinase, putative"	NA
117	PBANKA_1417700	-0.129760939	0.200864034	0.04034636	0.271967128	-0.531489007	No Power	applied	Both feed noisy	-3.769607448	0.211736175	0.044832208	-3.346135097	-4.193079798	Reduced	Not applied	Mf2	pool1	PBANKA_1417700_pool1	"conserved Plasmodium protein, unknown function"	NA
118	PBANKA_1235600	-1.615070718	0.44155703	0.194972611	-0.731956658	-2.498184779	No Power	Not applied	Mf1	-3.633118143	0.14859835	0.02208147	-3.335921442	-3.930314844	Reduced	Not applied	Mf1 and Mf2	pool1	PBANKA_1235600_pool1	"adenosylhomocysteinase, putative"	SAHH
119	PBANKA_0940200	0.07681012	0.13804272	0.019055793	0.35289556	-0.19927532	No Power	applied	Both feed noisy	-3.614076312	0.306031888	0.093655516	-3.002012536	-4.226140087	No Power	applied	Both feed noisy	pool4	PBANKA_0940200_pool4	"DNA replication ATP-dependent helicase/nuclease DNA2, putative"	DNA2
120	PBANKA_1210900	-0.443846541	0.086140179	0.00742013	-0.271566182	-0.6161269	Not Reduced	Not applied	Mf1 and Mf2	-3.568302898	0.264171055	0.069786346	-3.039960788	-4.096645009	Reduced	Not applied	Mf1 and Mf2	pool2	PBANKA_1210900_pool2	"phosphoglucomutase, putative"	NA
121	PBANKA_0604700	-0.475255622	1.02245604	1.045416354	1.569656459	-2.520167703	No Power	Not applied	Mf1 and Mf2	-3.527405413	0.294549559	0.086759442	-2.938306296	-4.116504531	Reduced	Not applied	Mf1 and Mf2	pool4	PBANKA_0604700_pool4	"shewanella-like protein phosphatase 2, putative"	SHLP2
122	PBANKA_1427200	0.037703267	0.31972553	0.102224415	0.677154328	-0.601747794	No Power	applied	Both feed noisy	-3.486028595	0.220957472	0.048822204	-3.044113651	-3.927943539	No Power	applied	Both feed noisy	pool4	PBANKA_1427200_pool4	protein phosphatase PPM5	PPM5
123	PBANKA_1347200	-4.430028899	0.334843096	0.112119899	-3.760342707	-5.099715091	Reduced	Not applied	Mf1 and Mf2	-3.46210653	0.475523061	0.226122182	-2.511060408	-4.413152652	Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_1347200_pool6	"nucleotidyltransferase, putative"	NA
124	PBANKA_0805800	-0.810895642	0.065338547	0.004269126	-0.680218548	-0.941572736	Not Reduced	Not applied	Mf1 and Mf2	-3.422621668	0.816405847	0.666518507	-1.789809975	-5.055433362	Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_0805800_pool6	"RNA-binding protein, putative"	NA
125	PBANKA_1414400	-2.756039609	0.38803348	0.150569982	-1.979972648	-3.53210657	Reduced	Not applied	Mf1 and Mf2	-3.385066818	0.366656051	0.13443666	-2.651754715	-4.118378921	Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_1414400_pool6	"exportin-T, putative"	NA
126	PBANKA_0610400	-1.174546329	0.09334481	0.008713254	-0.987856709	-1.361235948	No Power	applied	Both feed noisy	-3.373777152	0.546418013	0.298572645	-2.280941126	-4.466613178	No Power	applied	Both feed noisy	pool6	PBANKA_0610400_pool6	"non-SERCA-type Ca2+ -transporting P-ATPase, putative"	ATP4
127	PBANKA_1110900	-0.329358142	0.220970051	0.048827763	0.11258196	-0.771298244	No Power	applied	Both feed noisy	-3.347309836	0.452337403	0.204609126	-2.44263503	-4.251984642	Reduced	Not applied	Mf1	pool2	PBANKA_1110900_pool2	"conserved Plasmodium protein, unknown function"	NA
128	PBANKA_0414500	-0.750581399	0.093398053	0.008723196	-0.563785293	-0.937377506	Not Reduced	Not applied	Mf1 and Mf2	-3.30440526	0.530766057	0.281712607	-2.242873146	-4.365937374	Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_0414500_pool6	"protein YOP1, putative"	YOP1
129	PBANKA_1018400	-3.268867761	0.062755033	0.003938194	-3.143357695	-3.394377827	Reduced	Not applied	Mf1 and Mf2	-3.292470992	0.426963491	0.182297822	-2.43854401	-4.146397973	Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_1018400_pool6	"protein arginine N-methyltransferase 1, putative"	PRMT1
130	PBANKA_1110500	-1.59571113	0.10815116	0.011696673	-1.37940881	-1.81201345	Reduced	Not applied	Mf1 and Mf2	-3.232405014	0.966472612	0.934069309	-1.299459791	-5.165350237	Reduced	Not applied	Mf1 and Mf2	pool2	PBANKA_1110500_pool2	translationally-controlled tumor protein homolog	TCTP
131	PBANKA_0718400	-5.031044686	1.406411715	1.977993912	-2.218221257	-7.843868116	No Power	applied	Both feed noisy	-3.222641068	0.599230411	0.359077085	-2.024180246	-4.421101889	Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_0718400_pool6	"histone acetyltransferase, putative"	HAT1
132	PBANKA_0709900	-3.797702999	0.31721847	0.100627558	-3.163266059	-4.432139938	Reduced	Not applied	Mf1 and Mf2	-3.183236309	0.655706366	0.429950838	-1.871823578	-4.49464904	Reduced	Not applied	Mf1 and Mf2	pool1	PBANKA_0709900_pool1	"conserved Plasmodium protein, unknown function"	NA
133	PBANKA_1407000	0.02322234	0.434314794	0.18862934	0.891851927	-0.845407248	Not Reduced	Not applied	Mf1 and Mf2	-3.136289601	0.609305428	0.371253105	-1.917678745	-4.354900457	Reduced	Not applied	Mf2	pool1	PBANKA_1407000_pool1	"conserved Plasmodium protein, unknown function"	NA
134	PBANKA_0519000	0.663632319	0.611326254	0.373719789	1.886284827	-0.559020189	Not Reduced	Not applied	Mf1 and Mf2	-3.133246139	0.579567526	0.335898517	-1.974111087	-4.292381191	Reduced	Not applied	Mf2	pool2	PBANKA_0519000_pool2	"S-antigen, putative"	NA
135	PBANKA_1322200	-0.01016895	0.198749327	0.039501295	0.387329704	-0.407667604	Not Reduced	Not applied	Mf1 and Mf2	-3.128628045	1.522171085	2.317004811	-0.084285876	-6.172970214	No Power	Not applied	Mf1 and Mf2	pool1	PBANKA_1322200_pool1	"spindle assembly abnormal protein 4, putative"	SAS4
136	PBANKA_0409400	0.000338157	0.362618997	0.131492537	0.725576151	-0.724899837	Not Reduced	Not applied	Mf1	-3.03023748	0.17554996	0.030817788	-2.679137561	-3.3813374	Reduced	Not applied	Mf2	pool1	PBANKA_0409400_pool1	kinase-related protein PKRP	PKRP
137	PBANKA_0416800	1.819823007	0.939411211	0.882493423	3.698645429	-0.058999414	Not Reduced	Not applied	Mf2	-3.024950927	0.678224608	0.459988618	-1.668501712	-4.381400142	Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_0416800_pool3	"ubiquitin specific protease, putative"	NA
138	PBANKA_1463500	-8.909036854	0.539849659	0.291437654	-7.829337536	-9.988736171	Reduced	Not applied	Mf1 and Mf2	-3.014540331	0.56311648	0.31710017	-1.88830737	-4.140773292	Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_1463500_pool6	"translation initiation factor eIF-2B subunit beta, putative"	NA
139	PBANKA_0942300	-0.484548911	0.642464778	0.41276099	0.800380644	-1.769478466	No Power	applied	Both feed noisy	-3.001490687	2.724020246	7.4202863	2.446549804	-8.449531179	No Power	Not applied	Mf1 and Mf2	pool2	PBANKA_0942300_pool2	"radial spoke head protein, putative"	NA
140	PBANKA_1030400	0.029070201	0.266711994	0.071135288	0.562494189	-0.504353788	Not Reduced	Not applied	Mf1 and Mf2	-2.98959157	0.487384878	0.237544019	-2.014821814	-3.964361325	Reduced	Not applied	Mf1 and Mf2	pool2	PBANKA_1030400_pool2	"conserved Plasmodium protein, unknown function"	NA
141	PBANKA_1011600	-5.753636095	0.516208981	0.266471712	-4.721218133	-6.786054056	No Power	applied	Both feed noisy	-2.967306201	0.121695107	0.014809699	-2.723915987	-3.210696414	Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_1011600_pool6	"chromatin assembly factor 1 P55 subunit, putative"	NA
142	PBANKA_0106600	-1.311533561	0.157460107	0.024793685	-0.996613347	-1.626453776	No Power	Not applied	Mf1 and Mf2	-2.96192769	0.093575012	0.008756283	-2.774777666	-3.149077714	Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_0106600_pool6	"diphthine methyltransferase, putative"	DPH7
143	PBANKA_1306200	-2.324094586	0.15694062	0.024630358	-2.010213347	-2.637975825	Reduced	Not applied	Mf1 and Mf2	-2.950597829	0.17450009	0.030450281	-2.601597649	-3.299598009	Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_1306200_pool6	tRNA import protein tRIP	tRIP
144	PBANKA_0203000	-0.077230233	0.133232962	0.017751022	0.189235692	-0.343696157	Not Reduced	Not applied	Mf1 and Mf2	-2.93836288	0.343364969	0.117899502	-2.251632941	-3.625092818	Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_0203000_pool6	"chromatin assembly factor 1 protein WD40 domain, putative"	NA
145	PBANKA_1144300	-1.925335468	0.093433213	0.008729765	-1.738469043	-2.112201893	Reduced	Not applied	Mf1 and Mf2	-2.931326515	0.269210045	0.072474048	-2.392906425	-3.469746605	Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_1144300_pool6	"ribosomal protein L1, putative"	NA
146	PBANKA_0827800	-1.831276542	1.068794743	1.142322202	0.306312943	-3.968866027	No Power	applied	Both feed noisy	-2.910785635	0.343395174	0.117920245	-2.223995287	-3.597575983	No Power	applied	Both feed noisy	pool6	PBANKA_0827800_pool6	"HSP90 co-chaperone p23, putative"	P23
147	PBANKA_1208700	-5.935941475	0.087815214	0.007711512	-5.760311047	-6.111571902	No Power	applied	Both feed noisy	-2.891459517	0.254029292	0.064530881	-2.383400933	-3.399518101	No Power	applied	Both feed noisy	pool6	PBANKA_1208700_pool6	"succinate dehydrogenase subunit 4, putative"	SDH4
148	PBANKA_1034400	-2.080798368	0.219902436	0.048357082	-1.640993495	-2.520603241	Reduced	"Not applied,Not applied"	"Mf1 and Mf2,Mf1 and Mf2"	-2.861447245	0.10739318	0.011533295	-2.646660885	-3.076233604	Reduced	"Not applied,Not applied"	"Mf1 and Mf2,Mf1 and Mf2"	"pilot,pool6"	"PBANKA_1034400_pilot,pool6"	plasmepsin IV	PM4
149	PBANKA_0912600	-0.971147737	0.251720053	0.063362985	-0.467707631	-1.474587842	No Power	applied	Both feed noisy	-2.802052138	0.507066215	0.257116147	-1.787919708	-3.816184569	Reduced	Not applied	Mf1 and Mf2	pool2	PBANKA_0912600_pool2	"conserved Plasmodium protein, unknown function"	NA
150	PBANKA_1118500	-0.725735822	0.147016067	0.021613724	-0.431703688	-1.019767955	Not Reduced	Not applied	Mf1 and Mf2	-2.792573518	0.220904141	0.048798639	-2.350765237	-3.2343818	No Power	applied	Both feed noisy	pool6	PBANKA_1118500_pool6	"conserved Plasmodium protein, unknown function"	NA
151	PBANKA_0408200	-0.399357596	0.083356682	0.006948336	-0.232644232	-0.56607096	Not Reduced	Not applied	Mf1	-2.760581031	0.738384609	0.545211831	-1.283811812	-4.237350249	Reduced	Not applied	Mf1	pool3	PBANKA_0408200_pool3	calcium-dependent protein kinase 3	CDPK3
152	PBANKA_1014400	-3.34645262	0.339858851	0.115504039	-2.666734918	-4.026170323	Reduced	Not applied	Mf1 and Mf2	-2.685872759	0.124230704	0.015433268	-2.437411352	-2.934334167	Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_1014400_pool6	"acid phosphatase, putative"	NA
153	PBANKA_0719600	1.21270828	0.809263522	0.654907449	2.831235325	-0.405818765	Not Reduced	Not applied	Mf2	-2.600563826	0.281817724	0.07942123	-2.036928377	-3.164199275	Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_0719600_pool3	memo-like protein	NA
154	PBANKA_1438700	2.152782827	0.720071415	0.518502843	3.592925658	0.712639997	Not Reduced	Not applied	Mf2	-2.598802859	0.782205797	0.611845909	-1.034391266	-4.163214453	No Power	Not applied	Mf1 and Mf2	pool3	PBANKA_1438700_pool3	"citrate/oxoglutarate carrier protein, putative"	YHM2
155	PBANKA_1114400	-1.537485423	0.787864959	0.620731194	0.038244496	-3.113215342	No Power	Not applied	Mf2	-2.59102308	0.640810376	0.410637938	-1.309402327	-3.872643832	Reduced	Not applied	Mf1 and Mf2	pool1	PBANKA_1114400_pool1	"inositol polyphosphate multikinase, putative"	NA
