	pbanka_id	Gene IDs	gene_product	gene_symbol	pool	GCKO2_RGR	GCKO2_sd	GCKO2_var	GCKO2_diff_max	GCKO2_diff_min	GCKO2_pheno	GCKO2_relative_filter	GCKO2_feed	GCKO2_pvalue	GCKO2_fdr	g145480_RGR	g145480_sd	g145480_var	g145480_diff_max	g145480_diff_min	g145480_pheno	g145480_relative_filter	g145480_feed	g145480_pvalue	g145480_fdr
64	PBANKA_1359600	PBANKA_1359600_pilot,pool1,pool2,pool3,pool4,pool6	6-cysteine protein	P48/45	pilot,pool1,pool2,pool3,pool4,pool6	-0.05868687562032184	0.2161333728025018	0.046713634838985225	0.3735798699846818	-0.49095362122532543	Not Reduced	Not applied,Not applied,Not applied,Not applied,Not applied,Not applied	Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2,Mf1,Mf1 and Mf2	0.3929913928760599	0.6043097820821424	-7.6049109682938285	0.9504105789063373	0.9032802684970792	-5.704089810481154	-9.505732126106503	Reduced	Not applied,Not applied,Not applied,Not applied,Not applied,Not applied	Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2	6.661338147750939e-16	3.7626467598205305e-15
65	PBANKA_1312000	PBANKA_1312000_pool1	condensin-2 complex subunit G2, putative	NA	pool1	-0.8613984460799636	0.30965448930826983	0.09588590274876538	-0.24208946746342397	-1.4807074246965033	No Power	applied	no data			-7.588129331518246	0.14743984017311978	0.021738506470275108	-7.293249651172006	-7.883009011864486	Reduced	Not applied	Mf2	0.0	0.0
66	PBANKA_1038200	PBANKA_1038200_pilot,pool1	nuclear formin-like protein MISFIT	MISFIT	pilot,pool1	-0.9963599990010443	0.30849428023349146	0.09516872093677997	-0.3793714385340614	-1.6133485594680272	No Power	Not applied,Not applied	Mf1 and Mf2,Mf2	0.000619488334143492	0.001440038671473907	-7.523641709554609	1.0275620466321618	1.0558837596788768	-5.468517616290286	-9.578765802818932	Reduced	Not applied,Not applied	Mf1 and Mf2,Mf1 and Mf2	1.2234657731369225e-13	6.265220332767097e-13
67	PBANKA_0708100	PBANKA_0708100_pool4	dynein light chain 1	DLC1	pool4	0.9555096245917943	0.6290807331163754	0.3957425687782363	2.213671090824545	-0.3026518416409564	Not Reduced	Not applied	Mf1 and Mf2	0.935605945192117	1.0	-7.519703589608995	1.0478777232929537	1.0980477229736239	-5.423948143023088	-9.615459036194903	Reduced	Not applied	Mf1 and Mf2	3.5860203695392556e-13	1.8065789104922088e-12
68	PBANKA_0832400	PBANKA_0832400_pool3	conserved protein, unknown function	NA	pool3	0.18871185192002465	0.09334282495662094	0.008712882970882376	0.37539750183326653	0.0020262020067827735	Not Reduced	Not applied	Mf1	0.9783966900088252	1.0	-7.457436449959316	0.6354665944006733	0.4038177925991899	-6.18650326115797	-8.728369638760663	Reduced	Not applied	Mf1 and Mf2	0.0	0.0
69	PBANKA_1430900	PBANKA_1430900_pool3	SUN domain-containing protein, putative	NA	pool3	-0.372285283227923	0.18830550538667512	0.03545896335893114	0.00432572754542726	-0.7488962940012732	Not Reduced	Not applied	Mf2	0.024019224687957585	0.04691715878851666	-7.3329589131920505	0.6084691653922036	0.3702347252330848	-6.116020582407643	-8.549897243976458	Reduced	Not applied	Mf1 and Mf2	0.0	0.0
70	PBANKA_1304400	PBANKA_1304400_pool4	allantoicase, putative	NA	pool4	0.8816794140794902	0.21311594526806268	0.045418406127499894	1.3079113046156157	0.4554475235433649	Not Reduced	Not applied	Mf1	0.9999824129360299	1.0	-7.246733773655253	0.32426137934857496	0.10514544213704045	-6.598211014958102	-7.895256532352403	Reduced	Not applied	Mf1 and Mf2	0.0	0.0
71	PBANKA_1431200	PBANKA_1431200_pool4	conserved Plasmodium protein, unknown function	NA	pool4	0.5868366773098821	0.1566285420832546	0.02453250019512586	0.9000937614763913	0.2735795931433729	Not Reduced	Not applied	Mf1 and Mf2	0.9999104039869645	1.0	-7.036432835588551	2.2215700473413174	4.935373475244103	-2.593292740905916	-11.479572930271186	Reduced	Not applied	Mf1 and Mf2	0.0007692431802530653	0.0020601570229766
72	PBANKA_1329600	PBANKA_1329600_pool1	conserved Plasmodium protein, unknown function	NA	pool1	0.7361268747248708	0.40068628172519843	0.1605494963627651	1.5374994381752676	-0.06524568872552605	Not Reduced	Not applied	Mf1 and Mf2	0.9669072409843046	1.0	-6.998360568982212	0.16849273105804047	0.02838980041939716	-6.6613751068661315	-7.335346031098293	Reduced	Not applied	Mf1 and Mf2	0.0	0.0
73	PBANKA_1132800	PBANKA_1132800_pool3	conserved Plasmodium protein, unknown function	NA	pool3	-8.560740025495441	0.6606534643196597	0.4364629999175678	-7.239433096856122	-9.882046954134761	Reduced	Not applied	Mf1 and Mf2	0.0	0.0	-6.919478792257005	0.37480169880201236	0.14047631342487438	-6.16987539465298	-7.6690821898610295	Reduced	Not applied	Mf1 and Mf2	0.0	0.0
74	PBANKA_0805900	PBANKA_0805900_pool2	kinesin-8, putative	NA	pool2	0.02415083536223025	0.5144563736464737	0.26466536038548016	1.0530635826551775	-1.0047619119307172	Not Reduced	Not applied	Mf1 and Mf2	0.5187212214256576	0.7535455928986784	-6.909846856715226	0.3473814168101019	0.12067384874499373	-6.215084023095022	-7.60460969033543	Reduced	Not applied	Mf1 and Mf2	0.0	0.0
75	PBANKA_0301800	PBANKA_0301800_pool4	condensin-2 complex subunit H2, putative	NA	pool4	0.07681011988686794	0.13804271986456657	0.019055792507607198	0.35289555961600105	-0.1992753198422652	No Power	applied	no data			-6.885120107821326	0.3603995937795697	0.12988786719647885	-6.1643209202621865	-7.605919295380465	Reduced	Not applied	Mf2	0.0	0.0
76	PBANKA_0102400	PBANKA_0102400_pilot,pool1	conserved Plasmodium protein, unknown function	NA	pilot,pool1	0.21392871514121506	0.5370793654788475	0.2884542448231614	1.28808744609891	-0.86023001581648	Not Reduced	Not applied,Not applied	Mf1 and Mf2,Mf2	0.6548023339536622	0.9053354008576721	-6.7821378553363765	0.48145496343861016	0.23179888181967345	-5.819227928459156	-7.745047782213597	Reduced	Not applied,Not applied	Mf1 and Mf2,Mf1 and Mf2	0.0	0.0
77	PBANKA_0519900	PBANKA_0519900_pool6	conserved Plasmodium protein, unknown function	NA	pool6	-4.6450649675374756	1.5614829027549857	2.4382288555961362	-1.5220991620275042	-7.768030773047447	Reduced	Not applied	Mf1 and Mf2	0.0014660033142981366	0.0032737995361433107	-6.745099910683124	0.1468874551680786	0.0215759244857543	-6.451325000346967	-7.038874821019282	Reduced	Not applied	Mf1 and Mf2	0.0	0.0
78	PBANKA_1102300	PBANKA_1102300_pool1	conserved Plasmodium protein, unknown function	NA	pool1	0.11499527880547737	0.11837268747667579	0.014012093140450755	0.35174065375882896	-0.1217500961478742	Not Reduced	Not applied	Mf2	0.8343423614158717	1.0	-6.7330744644415095	0.21047563004516537	0.04429999084290932	-6.312123204351178	-7.154025724531841	Reduced	Not applied	Mf1 and Mf2	0.0	0.0
79	PBANKA_1442800	PBANKA_1442800_pool4	leucine-rich repeat protein	LRR13	pool4	0.15906014180203332	0.24313650540996246	0.05911536026296871	0.6453331526219582	-0.3272128690178916	No Power	applied	no data			-6.692940797361837	0.31172315717573584	0.0971713267196085	-6.069494483010366	-7.316387111713309	Reduced	Not applied	Mf2	0.0	0.0
80	PBANKA_1034300	PBANKA_1034300_pool6	AP2 domain transcription factor AP2-G2	AP2-G2	pool6	-8.856773588482538	1.4164293200921112	2.0062720188166003	-6.023914948298316	-11.68963222866676	Reduced	Not applied	Mf1 and Mf2	2.014658440074868e-10	7.024795876576842e-10	-6.651446535668948	0.2770181077511825	0.07673903202204577	-6.097410320166583	-7.2054827511713135	Reduced	Not applied	Mf1 and Mf2	0.0	0.0
81	PBANKA_0306100	PBANKA_0306100_pilot,pool2	6-cysteine protein P230	P230	pilot,pool2	0.2765307788847625	0.8911640397997536	0.7941733458322168	2.0588588584842697	-1.5057973007147445	No Power	Not applied,Not applied	Mf1 and Mf2,Mf1	0.6218346839723106	0.8657768367040052	-6.587362467079798	0.47478674084997746	0.22542244928694366	-5.637788985379843	-7.536935948779752	Reduced	Not applied,Not applied	Mf1 and Mf2,Mf2	0.0	0.0
82	PBANKA_0828000	PBANKA_0828000_pilot,pool1	zinc finger protein, putative	NA	pilot,pool1	-7.401314399353141	0.6247731823109793	0.3903415293349883	-6.151768034731182	-8.6508607639751	Reduced	Not applied,Not applied	Mf1 and Mf2,Mf1 and Mf2	0.0	0.0	-6.49102129433868	1.2279554495806977	1.5078745861549334	-4.035110395177284	-8.946932193500075	Reduced	Not applied,Not applied	Mf1 and Mf2,Mf1 and Mf2	6.249637884980785e-08	2.3774132688988133e-07
83	PBANKA_1441100	PBANKA_1441100_pool1	haloacid dehalogenase-like hydrolase, putative	HAD2	pool1	-1.6578058195293603	0.17352953036751273	0.030112497909569522	-1.3107467587943349	-2.004864880264386	Reduced	Not applied	Mf1 and Mf2	0.0	0.0	-6.444478521553961	1.3949554551636825	1.9459007218909166	-3.654567611226596	-9.234389431881326	Reduced	Not applied	Mf1 and Mf2	1.9201305615501596e-06	6.727675501371236e-06
84	PBANKA_1401600	PBANKA_1401600_pilot,pool6	methyltransferase, putative	NA	pilot,pool6	-3.1493381360523443	0.2231086955122947	0.04977749001319783	-2.703120745027755	-3.5955555270769337	Reduced	Not applied,Not applied	Mf1 and Mf2,Mf1 and Mf2	0.0	0.0	-6.424534452609298	0.5064285434147245	0.2564698695851595	-5.411677365779849	-7.437391539438747	Reduced	Not applied,Not applied	Mf1 and Mf2,Mf1 and Mf2	0.0	0.0
85	PBANKA_0826400	PBANKA_0826400_pool2	zinc binding protein (Yippee), putative	NA	pool2	-4.222675633592763	0.1293868583328545	0.016740959109246153	-3.9639019169270537	-4.481449350258472	Reduced	Not applied	Mf1 and Mf2	0.0	0.0	-6.320350795226797	0.33559258371827827	0.1126223822467096	-5.64916562779024	-6.991535962663353	Reduced	Not applied	Mf1 and Mf2	0.0	0.0
86	PBANKA_0210600	PBANKA_0210600_pool6	ubiquitin carboxyl-terminal hydrolase, putative	NA	pool6	-1.0279477153213443	0.32957735968599783	0.1086212360175936	-0.36879299594934867	-1.6871024346933399	No Power	applied	no data			-6.228495570881614	0.1556553497258001	0.024228587898261142	-5.917184871430013	-6.539806270333214	Reduced	Not applied	Mf2	0.0	0.0
87	PBANKA_1340400	PBANKA_1340400_pool2	lactate dehydrogenase, putative	NA	pool2	-1.00529599475634	0.27273090246020554	0.07438214515675816	-0.45983418983592894	-1.550757799676751	No Power	applied	no data			-6.2118285461329075	0.507902674414774	0.2579651266776799	-5.19602319730336	-7.227633894962455	Reduced	Not applied	Mf1 and Mf2	0.0	0.0
88	PBANKA_1320900	PBANKA_1320900_pool6	thioredoxin 1, putative	TRX1	pool6	-3.1441359731596346	0.28997392146583856	0.08408487513027631	-2.5641881302279574	-3.7240838160913117	Reduced	Not applied	Mf1 and Mf2	0.0	0.0	-6.123508953381782	0.13566375430943436	0.018404654233330573	-5.852181444762913	-6.394836462000651	Reduced	Not applied	Mf1 and Mf2	0.0	0.0
89	PBANKA_1108200	PBANKA_1108200_pool3	conserved protein, unknown function	NA	pool3	-1.790455109418029	0.7913587035015541	0.6262485976076607	-0.20773770241492073	-3.3731725164211372	No Power	Not applied	Mf1 and Mf2	0.011833028800014023	0.023815842774711767	-6.121850745749201	0.33592152200447833	0.11284326894580521	-5.450007701740245	-6.793693789758158	Reduced	Not applied	Mf1 and Mf2	0.0	0.0
90	PBANKA_1349700	PBANKA_1349700_pool2	conserved Plasmodium protein, unknown function	NA	pool2	-2.1770089348096273	0.08337462034972817	0.006951327318461307	-2.010259694110171	-2.3437581755090835	Reduced	Not applied	Mf1 and Mf2	0.0	0.0	-6.1142410488240415	0.23470215843209907	0.05508510317268613	-5.644836731959844	-6.583645365688239	Reduced	Not applied	Mf1 and Mf2	0.0	0.0
91	PBANKA_0902600	PBANKA_0902600_pool4	leucine-rich repeat protein	LRR10	pool4	0.6331019377129014	0.3445294456869004	0.11870053894532286	1.3221608290867022	-0.05595695366089948	Not Reduced	Not applied	Mf1 and Mf2	0.9669381659994445	1.0	-6.040323858122005	0.2398513309909951	0.05752866097815189	-5.560621196140016	-6.520026520103995	Reduced	Not applied	Mf1 and Mf2	0.0	0.0
92	PBANKA_1324000	PBANKA_1324000_pool6	60S ribosomal protein L29, putative	RPL29	pool6	-4.5366358358992125	0.8735003971482999	0.7630029438182375	-2.7896350416026126	-6.283636630195812	Reduced	Not applied	Mf1 and Mf2	1.0311769649273828e-07	3.1052488148381413e-07	-6.026581614843592	0.16698923086644565	0.027885403225367082	-5.692603153110701	-6.360560076576483	Reduced	Not applied	Mf1 and Mf2	0.0	0.0
93	PBANKA_1233400	PBANKA_1233400_pool4	WD repeat-containing protein 26, putative	WDR26	pool4	-3.576104858065573	0.23737599617252803	0.056347363558900035	-3.101352865720517	-4.0508568504106295	Reduced	Not applied	Mf1 and Mf2	0.0	0.0	-5.975877165540538	1.3865795569987565	1.9226028678868674	-3.2027180515430254	-8.749036279538052	Reduced	Not applied	Mf1 and Mf2	8.170203610768922e-06	2.709832656667842e-05
94	PBANKA_0409100	PBANKA_0409100_pool6	pre-mRNA splicing factor, putative	NA	pool6	-6.290152974200177	1.2927136411888416	1.6711085581157128	-3.7047256918224942	-8.87558025657786	Reduced	Not applied	Mf1 and Mf2	5.69824524121465e-07	1.6413423792629156e-06	-5.913427746226596	0.28424641562479	0.08079602479554088	-5.344934914977015	-6.481920577476176	No Power	applied	no data		
95	PBANKA_0204200	PBANKA_0204200_pool1	tubulin-specific chaperone a, putative	NA	pool1	0.05106449600223025	0.29817198189499144	0.08890653078718709	0.6474084597922132	-0.5452794677877526	Not Reduced	Not applied	Mf1 and Mf2	0.5679897574523655	0.8077850754465663	-5.908863288510041	0.33548590158299924	0.11255079016095786	-5.237891485344043	-6.579835091676039	Reduced	Not applied	Mf1 and Mf2	0.0	0.0
96	PBANKA_0716500	PBANKA_0716500_pool2	RNA-binding protein, putative	NA	pool2	-0.4138985865497719	0.13806616003197822	0.019062264545975822	-0.13776626648581547	-0.6900309066137283	Not Reduced	Not applied	Mf1 and Mf2	0.001359555875801166	0.0030532398905704153	-5.888625356114103	0.8224722221343302	0.6764605561825832	-4.243680911845442	-7.533569800382764	Reduced	Not applied	Mf1 and Mf2	4.04343225568482e-13	2.026063904461426e-12
97	PBANKA_1316700	PBANKA_1316700_pool6	conserved Plasmodium protein, unknown function	NA	pool6	-10.268494912806768	0.36361110936973795	0.13221303885709154	-9.541272694067292	-10.995717131546243	Reduced	Not applied	Mf1 and Mf2	0.0	0.0	-5.8511767256754394	0.7690067823395806	0.5913714312842752	-4.313163160996278	-7.389190290354601	Reduced	Not applied	Mf1 and Mf2	1.3877787807814457e-14	7.348919452774473e-14
98	PBANKA_0517700	PBANKA_0517700_pool4	ubiquitin-conjugating enzyme E2, putative	NA	pool4	-2.8551852885670668	0.7116688933143154	0.5064726137112224	-1.431847501938436	-4.2785230751956975	Reduced	Not applied	Mf1 and Mf2	3.010868307973258e-05	7.696592620060257e-05	-5.828823020534207	0.7598423076446025	0.5773603324866747	-4.309138405245002	-7.348507635823412	Reduced	Not applied	Mf1 and Mf2	8.548717289613705e-15	4.5789681114482606e-14
99	PBANKA_0827500	PBANKA_0827500_pool6	glutamine-dependent NAD(+) synthetase, putative	NADSYN	pool6	-1.6109669666781317	0.2700586259161678	0.07293166143172865	-1.070849714845796	-2.1510842185104675	No Power	Not applied	Mf1 and Mf2	1.2213058342425143e-09	4.149308283003414e-09	-5.804193591569459	0.232936209441091	0.054259277668783815	-5.338321172687277	-6.270066010451641	Reduced	Not applied	Mf1 and Mf2	0.0	0.0
100	PBANKA_1336900	PBANKA_1336900_pool3	conserved Plasmodium protein, unknown function	NA	pool3	0.30640189775543747	0.15189813383938391	0.02307304306388739	0.6101981654342052	0.0026056300766696405	Not Reduced	Not applied	Mf1 and Mf2	0.9781602671203007	1.0	-5.566201938303123	0.9363242271297318	0.8767030583100897	-3.693553484043659	-7.438850392562586	Reduced	Not applied	Mf1 and Mf2	1.3844994040113079e-09	5.7095285156572524e-09
101	PBANKA_1217700	PBANKA_1217700_pilot,pool2	ATP-dependent RNA helicase DDX6	DOZI	pilot,pool2	-9.033394925758287	0.7282780622280712	0.5303889359226743	-7.576838801302145	-10.48995105021443	Reduced	Not applied,Not applied	Mf1 and Mf2,Mf1 and Mf2	0.0	0.0	-5.305929194684675	0.16712942960238616	0.027932246239218955	-4.971670335479903	-5.640188053889448	Reduced	Not applied,Not applied	Mf1 and Mf2,Mf1 and Mf2	0.0	0.0
102	PBANKA_0516300	PBANKA_0516300_pool6	DER1-like protein, putative	NA	pool6	-10.424833348609504	0.5437625406056917	0.29567770056595655	-9.33730826739812	-11.512358429820887	Reduced	Not applied	Mf1 and Mf2	0.0	0.0	-5.212294648949434	0.17720053369485933	0.03140002914174298	-4.857893581559715	-5.566695716339153	Reduced	Not applied	Mf1 and Mf2	0.0	0.0
103	PBANKA_1108800	PBANKA_1108800_pool3	leucine-rich repeat protein	LRR2	pool3	-0.3343559741308576	0.08126358992926191	0.006603771048191239	-0.17182879427233377	-0.49688315398938143	Not Reduced	Not applied	Mf2	1.940415189427558e-05	5.074441038141146e-05	-5.174823983726674	3.1991047705022524	10.23427133265027	1.2233855572778305	-11.57303352473118	No Power	Not applied	Mf1 and Mf2	0.052876028779819007	0.10036753324397416
104	PBANKA_0834600	PBANKA_0834600_pool1	tubulin delta chain, putative	NA	pool1	-0.20236643614126207	0.15776349752363517	0.024889321150890036	0.11316055890600826	-0.5178934311885324	Not Reduced	Not applied	Mf1 and Mf2	0.09979504788479387	0.1799026373433359	-5.104604159943079	1.7366388067246936	3.0159143450221677	-1.6313265464936921	-8.577881773392466	Reduced	Not applied	Mf1 and Mf2	0.0016444616718135352	0.004199008981178671
105	PBANKA_0806000	PBANKA_0806000_pool4	ubiquitin-conjugating enzyme E2, putative	NA	pool4	-0.43813669761593027	0.9082790594340111	0.824970849806332	1.378421421252092	-2.2546948164839526	No Power	applied	no data			-4.965458303127983	0.5789229213252544	0.33515174883576665	-3.8076124604774746	-6.123304145778492	Reduced	Not applied	Mf1 and Mf2	0.0	0.0
106	PBANKA_1205300	PBANKA_1205300_pool4	roadblock/LC7 domain-containing protein, putative	NA	pool4	1.1742553852300996	0.18829295611470687	0.03545423732241492	1.5508412974595134	0.7976694730006859	Not Reduced	Not applied	Mf2	0.9999999997760098	1.0	-4.891461083681778	1.5842962563015253	2.509994627731028	-1.722868571078727	-8.060053596284828	Reduced	Not applied	Mf1 and Mf2	0.0010093537620583515	0.0026724934836317715
107	PBANKA_0512800	PBANKA_0512800_pilot	merozoite TRAP-like protein	MTRAP	pilot	-7.329222098781591	1.5180873529185175	2.3045892110911512	-4.293047392944556	-10.365396804618626	Reduced	Not applied	Mf1 and Mf2	6.897918454207286e-07	1.9655359036182053e-06	-4.815031950804341	1.498576235307522	2.2457307330284655	-1.8178794801892972	-7.812184421419385	Reduced	Not applied	Mf1 and Mf2	0.0006566189424882518	0.001784165756265454
108	PBANKA_0208300	PBANKA_0208300_pilot,pool2	novel putative transporter 1	NPT1	pilot,pool2	-1.1372568999574488	0.9738833454986064	0.948448770639558	0.8105097910397641	-3.0850235909546617	No Power	Not applied,Not applied	Mf1 and Mf2,Mf2	0.12145285321871224	0.2113162597426825	-4.786540901792166	0.3026531221896532	0.09159891237114513	-4.181234657412859	-5.3918471461714725	Reduced	Not applied,Not applied	Mf1 and Mf2,Mf2	0.0	0.0
109	PBANKA_0310000	PBANKA_0310000_pool4	protein SIS1, putative	SIS1	pool4	-0.8540957282442966	0.2429999824933568	0.059048991491771716	-0.368095763257583	-1.3400956932310102	No Power	Not applied	Mf1	0.0002200447241114123	0.0005269143243029301	-4.605803134580328	0.30223433252628196	0.09134559175760718	-4.001334469527764	-5.210271799632892	Reduced	Not applied	Mf1 and Mf2	0.0	0.0
110	PBANKA_1224100	PBANKA_1224100_pool6	kinesin-like protein, putative	NA	pool6	-1.0131127618123956	0.11883518420219773	0.014121801004370264	-0.7754423934080001	-1.250783130216791	No Power	Not applied	Mf1 and Mf2	0.0	0.0	-4.565057694617847	0.273768283627663	0.07494907312043653	-4.017521127362521	-5.1125942618731735	Reduced	Not applied	Mf1 and Mf2	0.0	0.0
111	PBANKA_1362100	PBANKA_1362100_pool2	tyrosine kinase-like protein, putative	TKL3	pool2	-2.5398114904784306	0.07053617718330114	0.004975352291634053	-2.3987391361118284	-2.6808838448450327	Reduced	Not applied	Mf1 and Mf2	0.0	0.0	-4.4942558457395325	0.7586437601766955	0.5755403548550355	-2.9769683253861414	-6.011543366092924	Reduced	Not applied	Mf1 and Mf2	1.570384822180415e-09	6.4475711641944795e-09
112	PBANKA_1331800	PBANKA_1331800_pool6	derlin-1, putative	DER1-1	pool6	-11.406276076455857	0.4408880206318528	0.19438224673667304	-10.524500035192151	-12.288052117719563	Reduced	Not applied	Mf1 and Mf2	0.0	0.0	-4.4748797955867206	0.6761916368216744	0.45723512970757524	-3.122496521943372	-5.827263069230069	Reduced	Not applied	Mf1 and Mf2	1.8233081711116483e-11	8.33001576213753e-11
