<<<<<<< HEAD
	pbanka_id	Gene IDs	gene_product	gene_symbol	pool	GCKO2_RGR	GCKO2_diff_max	GCKO2_diff_min	GCKO2_feed	GCKO2_pheno	GCKO2_relative_filter	GCKO2_sd	GCKO2_var	GCKO2_pvalue2	GCKO2_pvalue	GCKO2_zvalue	GCKO2_fdr	GCKO2_fdr2	g145480_RGR	g145480_diff_max	g145480_diff_min	g145480_feed	g145480_pheno	g145480_relative_filter	g145480_sd	g145480_var	g145480_pvalue2	g145480_pvalue	g145480_zvalue	g145480_fdr	g145480_fdr2
52	PBANKA_1301300	PBANKA_1301300_pilot	trailer hitch homolog	CITH	pilot	-7.49622940287759	2.4719058640409486	-17.46436466979613	Mf1 and Mf2	No Power	Not applied	4.9840676334592695	24.840930174896283	0.13257146446870127	0.06628573223435064	1.5040384589794813	0.12915893847223706	0.19343663448762605	-1.6987057797152514	-0.226456572953184	-3.1709549864773185	Mf1 and Mf2	No Power	Not applied	0.7361246033810337	0.5418794317028841	0.02101953077225316	0.01050976538612658	2.3076334793227464	0.02153603930958508	0.037154243454779926
53	PBANKA_0616700	PBANKA_0616700_pilot,pool1,pool2,pool3,pool4,pool6,pool5,pool7,pool5_2	NIMA related kinase 4	NEK4	pilot,pool1,pool2,pool3,pool4,pool6,pool5,pool7,pool5_2	-7.437375321718226	-6.509841568846229	-8.364909074590221	Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2,Mf2,Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2	Reduced	Not applied,Not applied,Not applied,Not applied,Not applied,Not applied,Not applied,Not applied,Not applied	0.463766876435998	0.21507971567920223	0.0	0.0	16.036883398990696	0.0	0.0	-0.22275038339658895	0.04309001552443839	-0.4885907823176163	Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2,no data,Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2	Not Reduced	Not applied,Not applied,Not applied,applied,Not applied,Not applied,Not applied,Not applied	0.13292019946051367	0.017667779424622738	0.09377337471650304	0.04688668735825152	1.675820411800999	0.0838847907255949	0.14225717551274852
54	PBANKA_1115200	PBANKA_1115200_pool2,pool7	conserved Plasmodium protein, unknown function	NA	pool2,pool7	-7.42267486200252	-6.675533527091893	-8.169816196913146	Mf1,Mf1 and Mf2	Reduced	Not applied,Not applied	0.3735706674553131	0.13955504358300813	0.0	0.0	19.86953342071598	0.0	0.0	-7.267787940260161	-5.137042966393434	-9.398532914126887	Mf1,Mf1 and Mf2	Reduced	Not applied,Not applied	1.0653724869333634	1.1350185359145797	8.989031741180042e-12	4.494515870590021e-12	6.82182807365359	1.994541384564326e-11	3.724027435631732e-11
55	PBANKA_0803600	PBANKA_0803600_pool6	importin-7, putative	NA	pool6	-7.421256160287331	-6.667393924146888	-8.175118396427774	Mf1 and Mf2	Reduced	Not applied	0.37693111807022167	0.1420770677696674	0.0	0.0	19.688626925476505	0.0	0.0	-0.6657162331184852	-0.474741718142118	-0.8566907480948522	Mf1 and Mf2	Not Reduced	Not applied	0.09548725748818357	0.00911781634261467	3.1294966618133913e-12	1.5647483309066956e-12	6.971780849406705	7.147403548134247e-12	1.3364665538634585e-11
56	PBANKA_0828000	PBANKA_0828000_pilot,pool1	zinc finger protein, putative	NA	pilot,pool1	-7.401314399353141	-6.151768034731182	-8.6508607639751	Mf1 and Mf2,Mf1 and Mf2	Reduced	Not applied,Not applied	0.6247731823109793	0.3903415293349883	0.0	0.0	11.846402196676161	0.0	0.0	-6.49102129433868	-4.035110395177284	-8.946932193500075	Mf1 and Mf2,Mf1 and Mf2	Reduced	Not applied,Not applied	1.2279554495806977	1.5078745861549334	1.249927576996157e-07	6.249637884980785e-08	5.2860397309651	2.2203129466014356e-07	4.048466723413527e-07
57	PBANKA_0512800	PBANKA_0512800_pilot	merozoite TRAP-like protein	MTRAP	pilot	-7.329222098781591	-4.293047392944556	-10.365396804618626	Mf1 and Mf2	Reduced	Not applied	1.5180873529185175	2.3045892110911512	1.3795836908414572e-06	6.897918454207286e-07	4.827931729153258	2.0415877131054262e-06	3.5454733124711523e-06	-4.815031950804341	-1.8178794801892972	-7.812184421419385	Mf1 and Mf2	Reduced	Not applied	1.498576235307522	2.2457307330284655	0.0013132378849765036	0.0006566189424882518	3.2130710719673536	0.0016474925981546278	0.002919086706890731
58	PBANKA_1450700	PBANKA_1450700_pool5	clustered-asparagine-rich protein, putative	CARP	pool5	-7.322065134518003	-6.8599806164094534	-7.784149652626553	Mf1 and Mf2	Reduced	Not applied	0.23104225905427495	0.05338052546890269	0.0	0.0	31.691454041738535	0.0	0.0	-5.113132996161718	-4.6729967492382904	-5.553269243085145	no data	No Data	applied	0.22006812346171362	0.04842997896396002	0.0	0.0	23.234319063257136	0.0	0.0
59	PBANKA_0309600	PBANKA_0309600_pool6	SRR1-like protein	NA	pool6	-7.278203101278998	-5.122809423332445	-9.433596779225551	Mf1 and Mf2	Reduced	Not applied	1.0776968389732764	1.1614304767329922	1.4434231587756585e-11	7.217115793878293e-12	6.753479121468849	2.6988555768125715e-11	4.8593949469293736e-11	-4.036604811262078	-3.7897411157777725	-4.283468506746383	Mf1 and Mf2	Reduced	Not applied	0.12343184774215257	0.015235421037041934	0.0	0.0	32.70310608729191	0.0	0.0
60	PBANKA_0304500	PBANKA_0304500_pool5	conserved Plasmodium protein, unknown function	NA	pool5	-7.2437266066558035	-7.058756365568385	-7.428696847743222	Mf1 and Mf2	Reduced	Not applied	0.09248512054370907	0.008553497521984397	0.0	0.0	78.32315689346343	0.0	0.0	-2.237524531904633	0.1489295062821281	-4.623978570091394	no data	No Data	applied	1.1932270190933805	1.4237907190944743	0.06076691695571301	0.030383458477856506	1.8751876181991878	0.057146565191383204	0.09727387091626975
61	PBANKA_1104200	PBANKA_1104200_pilot,pool6	2-oxoisovalerate dehydrogenase subunit beta, mitochondrial, putative	BCKDHB	pilot,pool6	-7.234761296812686	-5.887630119273657	-8.581892474351715	Mf1 and Mf2,Mf1 and Mf2	Reduced	Not applied,Not applied	0.6735655887695146	0.4536906023744228	0.0	0.0	10.740990064574584	0.0	0.0	-1.6058008157194998	-1.0943474701175875	-2.117254161321412	Mf1 and Mf2,Mf1 and Mf2	Reduced	Not applied,Not applied	0.2557266728009561	0.06539613118184728	3.3996117032586426e-10	1.6998058516293213e-10	6.279363815011071	6.837606119296012e-10	1.2730678059950533e-09
62	PBANKA_1235900	PBANKA_1235900_pool2	zinc finger protein, putative	NA	pool2	-7.195854119495401	-6.2516930299555025	-8.1400152090353	Mf1 and Mf2	Reduced	Not applied	0.472080544769949	0.22286004075029178	0.0	0.0	15.242852515775745	0.0	0.0	-8.02886195858046	-5.862007831348029	-10.195716085812892	Mf1 and Mf2	Reduced	Not applied	1.083427063616216	1.1738142021760563	1.2567724638756772e-13	6.283862319378386e-14	7.410616024102326	3.0490180203365163e-13	5.761747288430035e-13
63	PBANKA_1464600	PBANKA_1464600_pool4	conserved Plasmodium protein, unknown function	NA	pool4	-7.115856211617163	-6.417312538636261	-7.814399884598065	Mf1 and Mf2	Reduced	Not applied	0.349271836490451	0.12199081576541236	0.0	0.0	20.373403945530285	0.0	0.0	-4.191673702039587	-3.8919546221679395	-4.491392781911235	Mf1 and Mf2	Reduced	Not applied	0.14985953993582382	0.022457881709776775	0.0	0.0	27.97068310655857	0.0	0.0
64	PBANKA_1231600	PBANKA_1231600_pilot,pool1	AP2 domain transcription factor AP2-O2	AP2-O2	pilot,pool1	-7.061460749526344	-5.305017759812809	-8.81790373923988	Mf1 and Mf2,Mf2	Reduced	Not applied,Not applied	0.8782214948567677	0.7712729940284556	8.881784197001252e-16	4.440892098500626e-16	8.040637573643108	1.899545969529891e-15	3.4558717950325744e-15	-0.02937721320246057	0.5155318079932276	-0.5742862343981487	Mf1 and Mf2,Mf1 and Mf2	Not Reduced	Not applied,Not applied	0.2724545105978441	0.07423146034511073	0.914135077378512	0.457067538689256	0.10782428647629454	0.6050564976066902	0.9359001982684766
65	PBANKA_1327900	PBANKA_1327900_pool6	conserved Plasmodium protein, unknown function	NA	pool6	-7.056139428643295	-5.564139103779089	-8.5481397535075	Mf1 and Mf2	Reduced	Not applied	0.7460001624321028	0.5565162423487238	0.0	0.0	9.458629882383585	0.0	0.0	-0.3269331113219876	-0.13177643898528496	-0.5220897836586902	Mf1 and Mf2	Not Reduced	Not applied	0.09757833616835132	0.00952153168938378	0.0008067507493412229	0.00040337537467061146	3.350468189557279	0.0010307563365046157	0.0018391557302166453
66	PBANKA_0314900	PBANKA_0314900_pool7	SUZ domain-containing protein, putative	NA	pool7	-7.04198578648026	-6.79293767551063	-7.29103389744989	Mf1 and Mf2	Reduced	Not applied	0.1245240554848151	0.015506240394385308	0.0	0.0	56.55120819076588	0.0	0.0	-4.436986528418869	-4.106070031267597	-4.76790302557014	Mf1 and Mf2	Reduced	Not applied	0.1654582485756356	0.027376432021716815	0.0	0.0	26.816351355191568	0.0	0.0
67	PBANKA_1312600	PBANKA_1312600_pool3	conserved protein, unknown function	NA	pool3	-6.940393285398836	-3.502784365417814	-10.37800220537986	Mf1 and Mf2	Reduced	Not applied	1.7188044599905112	2.9542887716832733	5.392745279153566e-05	2.696372639576783e-05	4.037919057667066	7.305356674254668e-05	0.00012291129295005117	-0.19410220283018984	0.22467957137292086	-0.6128839770333006	Mf1 and Mf2	Not Reduced	Not applied	0.20939088710155535	0.043844543601176296	0.35393434386484035	0.17696717193242018	0.926984958691395	0.2748170154417534	0.4531377071862997
68	PBANKA_0501700	PBANKA_0501700_pool2	phosphomannomutase, putative	NA	pool2	-6.886560272322468	-6.286265054666897	-7.486855489978039	Mf1 and Mf2	Reduced	Not applied	0.3001476088277855	0.09008858708503736	0.0	0.0	22.943911827975754	0.0	0.0	-0.4456460049394072	-0.12455743414333098	-0.7667345757354834	Mf1 and Mf2	Not Reduced	Not applied	0.1605442853980381	0.025774467573966713	0.005505849959640763	0.0027529249798203814	2.7758447074868795	0.006196565793927826	0.010829329494750838
69	PBANKA_1436600	PBANKA_1436600_pool1,pool5_2	inner membrane complex protein 1h	IMC1h	pool1,pool5_2	-6.813826600184856	-5.48006533285031	-8.147587867519404	Mf1 and Mf2,Mf1 and Mf2	Reduced	Not applied,Not applied	0.6668806336672733	0.44472977956046406	0.0	0.0	10.217460601179308	0.0	0.0	0.2211468926572841	0.7933030950769429	-0.3510093097623747	Mf1 and Mf2	Not Reduced	Not applied	0.2860781012098294	0.0818406799918214	0.4395047543957489	0.7802476228021256	-0.7730297835522885	0.9170299581849676	0.53996298397192
70	PBANKA_0824300	PBANKA_0824300_pool2,pool7	conserved Plasmodium protein, unknown function	NA	pool2,pool7	-6.796155632615111	-6.263068473704432	-7.3292427915257905	Mf2,Mf1 and Mf2	Reduced	Not applied,Not applied	0.26654357945533974	0.07104547974886502	0.0	0.0	25.497352614917627	0.0	0.0	-1.5629273021352628	0.10822823655272718	-3.2340828408232527	Mf1 and Mf2,Mf1 and Mf2	No Power	Not applied,Not applied	0.835577769343995	0.6981902086218865	0.0614178898155735	0.03070894490778675	1.870474968909601	0.057671768524111565	0.09818988282053866
71	PBANKA_0901400	PBANKA_0901400_pool5	ATP synthase subunit delta, mitochondrial, putative	NA	pool5	-6.747192230456381	-6.063870218299672	-7.43051424261309	Mf1 and Mf2	Reduced	Not applied	0.3416610060783545	0.11673224307447336	0.0	0.0	19.748206878806126	0.0	0.0	-0.7813561251902639	-0.3838579073787751	-1.1788543430017526	Mf1 and Mf2	Not Reduced	Not applied	0.19874910890574438	0.039501208290827435	8.446344600687716e-05	4.223172300343858e-05	3.931369199551066	0.00012106427260985726	0.00022034710705141385
72	PBANKA_1225500	PBANKA_1225500_pool4,pool7_2	conserved protein, unknown function	NA	pool4,pool7_2	-6.72518172750389	-5.729645321911124	-7.720718133096656	no data,Mf1 and Mf2	Reduced	applied,Not applied	0.4977682027963831	0.2477731837151412	0.0	0.0	13.51066960429148	0.0	0.0	-1.088847648487021	-0.3595108749782364	-1.8181844219958059	Mf1 and Mf2	No Power	Not applied	0.36466838675439234	0.13298303229805108	0.0028278486339847753	0.0014139243169923876	2.9858569814014904	0.003358406901503824	0.0058870237839382545
73	PBANKA_0109600	PBANKA_0109600_pool3	ATP synthase-associated protein, putative	NA	pool3	-6.722845201665951	-6.020256133527658	-7.425434269804244	Mf2	Reduced	Not applied	0.3512945340691465	0.12340784966685875	0.0	0.0	19.137346442010596	0.0	0.0	-1.1815548072832809	-0.15222024966300718	-2.2108893649035544	Mf1 and Mf2	No Power	Not applied	0.5146672788101369	0.2648824078778312	0.02168935700644492	0.01084467850322246	2.2957643820196347	0.022060871278170323	0.03809384251695326
74	PBANKA_1323200	PBANKA_1323200_pool2	conserved Plasmodium protein, unknown function	NA	pool2	-6.67527230961026	-4.952682138485505	-8.397862480735014	Mf1 and Mf2	Reduced	Not applied	0.8612950855623775	0.7418292244139032	9.103828801926284e-15	4.551914400963142e-15	7.750273305288489	1.888817636811616e-14	3.435251411965537e-14	-1.188142103706396	-0.7731393369030903	-1.6031448705097016	Mf1 and Mf2	No Power	Not applied	0.20750138340165278	0.0430568241135997	1.0285780671637212e-08	5.142890335818606e-09	5.725947867087484	1.9433891662926672e-08	3.5628801382032235e-08
75	PBANKA_0936900	PBANKA_0936900_pool6	actin-like protein, putative	ALP1	pool6	-6.624861631395308	-6.210705040397336	-7.039018222393279	Mf1 and Mf2	Reduced	Not applied	0.20707829549898574	0.042881420466765255	0.0	0.0	31.99206182102149	0.0	0.0	0.9103082459689741	1.1207677710219917	0.6998487209159566	Mf1 and Mf2	Not Reduced	Not applied	0.10522976252650874	0.011073302921385423	0.0	1.0	-8.650672814543848	1.0	0.0
76	PBANKA_0712300	PBANKA_0712300_pool6	zinc finger protein, putative	NA	pool6	-6.615636858670317	-6.23303915654495	-6.998234560795685	Mf1 and Mf2	Reduced	Not applied	0.19129885106268366	0.03659525041790282	0.0	0.0	34.58273179331613	0.0	0.0	-4.243249405610451	-3.912383623309548	-4.574115187911353	Mf1 and Mf2	Reduced	Not applied	0.16543289115045134	0.027368041474397083	0.0	0.0	25.64936982060882	0.0	0.0
77	PBANKA_0817000	PBANKA_0817000_pool1	major facilitator superfamily domain-containing protein, putative	MFS2	pool1	-6.59595442140331	-6.395336931283875	-6.796571911522745	Mf1 and Mf2	Reduced	Not applied	0.10030874505971758	0.010061844335455416	0.0	0.0	65.75652419414169	0.0	0.0	0.45887557210428864	0.871040885035157	0.04671025917342031	Mf1 and Mf2	Not Reduced	Not applied	0.20608265646543417	0.04247006129585015	0.025970147090582207	0.9870149264547089	-2.2266578856006496	1.0	0.04491646799161722
78	PBANKA_0621400	PBANKA_0621400_pool6	RNA-binding protein, putative	NA	pool6	-6.413532601611859	-5.57754590695222	-7.249519296271498	Mf1 and Mf2	Reduced	Not applied	0.41799334732981974	0.1747184384119873	0.0	0.0	15.34362363081159	0.0	0.0	-1.9680267260170263	-0.9380083036244631	-2.99804514840959	Mf1 and Mf2	No Power	Not applied	0.5150092111962816	0.2652344876170162	0.00013272702286393212	6.636351143196606e-05	3.821342770638265	0.0001876537386749698	0.0003412589639408729
79	PBANKA_0100800	PBANKA_0100800_pool3	zinc finger protein, putative	NA	pool3	-6.404254101433536	-5.422797435434953	-7.385710767432119	Mf1 and Mf2	Reduced	Not applied	0.4907283329992916	0.24081429680826363	0.0	0.0	13.050508134085629	0.0	0.0	-9.003016437742016	-7.902034951036769	-10.103997924447263	Mf1 and Mf2	Reduced	Not applied	0.5504907433526234	0.30304005851692384	0.0	0.0	16.35452829399354	0.0	0.0
80	PBANKA_1360300	PBANKA_1360300_pool5	DNA/RNA-binding protein Alba 4, putative	ALBA4	pool5	-6.389959530033148	-3.1905392805335206	-9.589379779532775	Mf1 and Mf2	Reduced	Not applied	1.5997101247498138	2.5590724832270646	6.484504432546778e-05	3.242252216273389e-05	3.9944483885994684	8.727528056304878e-05	0.00014619397177348243	-2.7138003242803723	-2.272433088499074	-3.1551675600616704	Mf1 and Mf2	Reduced	Not applied	0.22068361789064894	0.04870125920530595	0.0	0.0	12.297244128130476	0.0	0.0
81	PBANKA_0409300	PBANKA_0409300_pool6	phosphatidylinositol 3- and 4-kinase, putative	NA	pool6	-6.379021087966216	-5.34492223013703	-7.413119945795403	no data	No Data	applied	0.5170494289145935	0.26734011194090723	0.0	0.0	12.337352545495039	0.0	0.0	-1.0699001799281682	-0.5935215721014495	-1.546278787754887	Mf1 and Mf2	Not Reduced	Not applied	0.23818930391335932	0.056734144498730654	7.062169038896116e-06	3.531084519448058e-06	4.491806148933293	1.126154065409649e-05	2.0575992503512748e-05
82	PBANKA_0717500	PBANKA_0717500_pool2	nuclear cap-binding protein subunit 2, putative	CBP20	pool2	-6.331738249666998	-5.248352975404879	-7.4151235239291164	Mf1 and Mf2	Reduced	Not applied	0.5416926371310594	0.2934309131220016	0.0	0.0	11.688802497300827	0.0	0.0	-1.8175901191172599	-1.5512800370852808	-2.083900201149239	Mf1 and Mf2	No Power	Not applied	0.13315504101598954	0.017730264947969858	0.0	0.0	13.65017880846884	0.0	0.0
83	PBANKA_1359700	PBANKA_1359700_pilot,pool1,pool2,pool3,pool4,pool6,pool5,pool7,pool5_2,pool7_2	6-cysteine protein	P47	pilot,pool1,pool2,pool3,pool4,pool6,pool5,pool7,pool5_2,pool7_2	-6.325813855930107	-5.580255455051206	-7.071372256809009	Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2,no data	Reduced	Not applied,Not applied,Not applied,Not applied,Not applied,Not applied,Not applied,Not applied,Not applied,applied	0.37277920043945095	0.13896433228027635	0.0	0.0	16.96933157341643	0.0	0.0	-0.06340957208662622	0.05862924829013556	-0.185448392463388	Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2,Mf1,Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2	Not Reduced	Not applied,Not applied,Not applied,Not applied,Not applied,Not applied,Not applied,Not applied	0.06101941018838089	0.0037233684197378815	0.29872543930912787	0.14936271965456394	1.0391705178871173	0.2381781475821499	0.3929436949562051
84	PBANKA_0104600	PBANKA_0104600_pool1	DNA repair protein RAD50, putative	RAD50	pool1	-6.3257384073881395	-4.554508812585013	-8.096968002191266	Mf1 and Mf2	Reduced	Not applied	0.8856147974015632	0.7843135693766119	9.14823772291129e-13	4.574118861455645e-13	7.142765032775156	1.7853357681119066e-12	3.227725682462204e-12	-0.06728615117040389	0.4908069558307903	-0.6253792581715981	Mf1 and Mf2	Not Reduced	Not applied	0.2790465535005971	0.0778669790205616	0.8094553182056881	0.40472765910284403	0.24112876624458976	0.5515796621871547	0.8635751012896455
85	PBANKA_0409100	PBANKA_0409100_pool6	pre-mRNA splicing factor, putative	NA	pool6	-6.290152974200177	-3.7047256918224942	-8.87558025657786	Mf1 and Mf2	Reduced	Not applied	1.2927136411888416	1.6711085581157128	1.13964904824293e-06	5.69824524121465e-07	4.865851781695016	1.706740601025683e-06	2.971652737485218e-06	-5.913427746226596	-5.344934914977015	-6.481920577476176	no data	No Data	applied	0.28424641562479	0.08079602479554088	0.0	0.0	20.803877977593984	0.0	0.0
86	PBANKA_0806300	PBANKA_0806300_pool1,pool5_2	P-type ATPase, putative	ATPase7	pool1,pool5_2	-6.256265157051872	-4.897659805975948	-7.614870508127796	Mf1 and Mf2,Mf1 and Mf2	Reduced	Not applied,Not applied	0.679302675537962	0.4614521249930337	0.0	0.0	9.209834411585868	0.0	0.0	-0.691284158187372	-0.13321122157782872	-1.2493570947969153	Mf1 and Mf2	Not Reduced	Not applied	0.27903646830477163	0.07786135064399982	0.013234453686104874	0.006617226843052437	2.477397174595586	0.014105439099634853	0.024377199034819465
87	PBANKA_1316300	PBANKA_1316300_pool5	conserved Plasmodium protein, unknown function	NA	pool5	-6.213349510103755	-5.799364492175073	-6.627334528032437	Mf1 and Mf2	Reduced	Not applied	0.20699250896434118	0.04284589876735287	0.0	0.0	30.017267490458483	0.0	0.0	-4.48391702473094	-3.9862976313362752	-4.9815364181256045	no data	No Data	applied	0.24880969669733227	0.06190626517061848	0.0	0.0	18.021472170296715	0.0	0.0
88	PBANKA_0710100	PBANKA_0710100_pool2,pool7	2-oxoglutarate dehydrogenase E1 component, putative	KDH	pool2,pool7	-6.192667581522025	-3.916644538817993	-8.468690624226058	Mf1,Mf1 and Mf2	Reduced	Not applied,Not applied	1.138011521352016	1.2950702227299304	5.2787443971524795e-08	2.6393721985762397e-08	5.441656314836618	8.607247718072385e-08	1.4984435800098743e-07	-2.077573738118197	-1.4921630747389445	-2.6629844014974493	Mf2,Mf1 and Mf2	Reduced	Not applied,Not applied	0.29270533168962626	0.08567641119953413	1.2672085603071537e-12	6.336042801535768e-13	7.0978335998374575	2.9371915886673243e-12	5.525206554905667e-12
89	PBANKA_0407200	PBANKA_0407200_pool5	dual specificity protein phosphatase	YVH1	pool5	-6.177940270017969	-5.845526098924829	-6.51035444111111	Mf1 and Mf2	Reduced	Not applied	0.16620708554657027	0.02762479528588493	0.0	0.0	37.170137781442214	0.0	0.0	-2.7218143475104726	-2.280052466723734	-3.1635762282972113	Mf1 and Mf2	Reduced	Not applied	0.22088094039336936	0.04878838982905919	0.0	0.0	12.322540562635973	0.0	0.0
